"Date 
(month/day/year)",Market price ($/MWh),,,,,,,,,,,
12/07/2012 03:30,40.60,,,,,,,,,,,
12/07/2012 04:00,44.20,,,,,,,,,,,
12/07/2012 04:30,46.34,,,,,,,,,,,
12/07/2012 05:00,50.62,,,,,,,,,,,
12/07/2012 05:30,58.92,,,,,,,,,,,
12/07/2012 06:00,60.10,,,,,,,,,,,
12/07/2012 06:30,59.62,,,,,,,,,,,
12/07/2012 07:00,105.99,,,,,,,,,,,
12/07/2012 07:30,106.60,,,,,,,,,,,
12/07/2012 08:00,119.01,,,,,,,,,,,
12/07/2012 08:30,119.01,,,,,,,,,,,
12/07/2012 09:00,119.01,,,,,,,,,,,
12/07/2012 09:30,96.72,,,,,,,,,,,
12/07/2012 10:00,87.82,,,,,,,,,,,
12/07/2012 10:30,85.00,,,,,,,,,,,
12/07/2012 11:00,80.00,,,,,,,,,,,
12/07/2012 11:30,80.00,,,,,,,,,,,
12/07/2012 12:00,80.00,,,,,,,,,,,
12/07/2012 12:30,80.00,,,,,,,,,,,
12/07/2012 13:00,77.48,,,,,,,,,,,
12/07/2012 13:30,77.19,,,,,,,,,,,
12/07/2012 14:00,77.04,,,,,,,,,,,
12/07/2012 14:30,80.00,,,,,,,,,,,
12/07/2012 15:00,80.00,,,,,,,,,,,
12/07/2012 15:30,85.00,,,,,,,,,,,
12/07/2012 16:00,119.81,,,,,,,,,,,
12/07/2012 16:30,160.14,,,,,,,,,,,
12/07/2012 17:00,119.01,,,,,,,,,,,
12/07/2012 17:30,119.01,,,,,,,,,,,
12/07/2012 18:00,119.01,,,,,,,,,,,
12/07/2012 18:30,100.00,,,,,,,,,,,
12/07/2012 19:00,100.00,,,,,,,,,,,
12/07/2012 19:30,119.01,,,,,,,,,,,
12/07/2012 20:00,118.37,,,,,,,,,,,
12/07/2012 20:30,118.75,,,,,,,,,,,
12/07/2012 21:00,118.81,,,,,,,,,,,
12/07/2012 21:30,113.89,,,,,,,,,,,
12/07/2012 22:00,74.21,,,,,,,,,,,
12/07/2012 22:30,64.47,,,,,,,,,,,
12/07/2012 23:00,52.90,,,,,,,,,,,
12/07/2012 23:30,52.90,,,,,,,,,,,
13/07/2012 00:00,50.46,,,,,,,,,,,
13/07/2012 00:30,47.94,,,,,,,,,,,
13/07/2012 01:00,44.19,,,,,,,,,,,
13/07/2012 01:30,51.90,,,,,,,,,,,
13/07/2012 02:00,51.90,,,,,,,,,,,
13/07/2012 02:30,51.90,,,,,,,,,,,
13/07/2012 03:00,51.90,,,,,,,,,,,
13/07/2012 03:30,51.90,,,,,,,,,,,
13/07/2012 04:00,51.90,,,,,,,,,,,
13/07/2012 04:30,51.90,,,,,,,,,,,
13/07/2012 05:00,52.11,,,,,,,,,,,
13/07/2012 05:30,55.44,,,,,,,,,,,
13/07/2012 06:00,63.47,,,,,,,,,,,
13/07/2012 06:30,68.15,,,,,,,,,,,
13/07/2012 07:00,119.01,,,,,,,,,,,
13/07/2012 07:30,109.68,,,,,,,,,,,
13/07/2012 08:00,100.00,,,,,,,,,,,
13/07/2012 08:30,100.00,,,,,,,,,,,
13/07/2012 09:00,115.34,,,,,,,,,,,
13/07/2012 09:30,105.48,,,,,,,,,,,
13/07/2012 10:00,96.61,,,,,,,,,,,
13/07/2012 10:30,90.00,,,,,,,,,,,
13/07/2012 11:00,80.00,,,,,,,,,,,
13/07/2012 11:30,80.00,,,,,,,,,,,
13/07/2012 12:00,76.93,,,,,,,,,,,
13/07/2012 12:30,77.03,,,,,,,,,,,
13/07/2012 13:00,74.77,,,,,,,,,,,
13/07/2012 13:30,74.31,,,,,,,,,,,
13/07/2012 14:00,74.31,,,,,,,,,,,
13/07/2012 14:30,74.31,,,,,,,,,,,
13/07/2012 15:00,74.39,,,,,,,,,,,
13/07/2012 15:30,80.16,,,,,,,,,,,
13/07/2012 16:00,95.00,,,,,,,,,,,
13/07/2012 16:30,97.80,,,,,,,,,,,
13/07/2012 17:00,100.00,,,,,,,,,,,
13/07/2012 17:30,100.00,,,,,,,,,,,
13/07/2012 18:00,100.00,,,,,,,,,,,
13/07/2012 18:30,100.00,,,,,,,,,,,
13/07/2012 19:00,100.00,,,,,,,,,,,
13/07/2012 19:30,100.00,,,,,,,,,,,
13/07/2012 20:00,95.00,,,,,,,,,,,
13/07/2012 20:30,95.00,,,,,,,,,,,
13/07/2012 21:00,95.00,,,,,,,,,,,
13/07/2012 21:30,95.00,,,,,,,,,,,
13/07/2012 22:00,73.49,,,,,,,,,,,
13/07/2012 22:30,77.46,,,,,,,,,,,
13/07/2012 23:00,71.39,,,,,,,,,,,
13/07/2012 23:30,63.07,,,,,,,,,,,
14/07/2012 00:00,53.83,,,,,,,,,,,
14/07/2012 00:30,52.13,,,,,,,,,,,
14/07/2012 01:00,49.39,,,,,,,,,,,
14/07/2012 01:30,45.42,,,,,,,,,,,
14/07/2012 02:00,45.76,,,,,,,,,,,
14/07/2012 02:30,46.25,,,,,,,,,,,
14/07/2012 03:00,46.57,,,,,,,,,,,
14/07/2012 03:30,46.56,,,,,,,,,,,
14/07/2012 04:00,46.33,,,,,,,,,,,
14/07/2012 04:30,46.30,,,,,,,,,,,
14/07/2012 05:00,46.09,,,,,,,,,,,
14/07/2012 05:30,45.96,,,,,,,,,,,
14/07/2012 06:00,46.24,,,,,,,,,,,
14/07/2012 06:30,46.42,,,,,,,,,,,
14/07/2012 07:00,81.04,,,,,,,,,,,
14/07/2012 07:30,71.04,,,,,,,,,,,
14/07/2012 08:00,71.26,,,,,,,,,,,
14/07/2012 08:30,70.00,,,,,,,,,,,
14/07/2012 09:00,67.95,,,,,,,,,,,
14/07/2012 09:30,63.47,,,,,,,,,,,
14/07/2012 10:00,63.47,,,,,,,,,,,
14/07/2012 10:30,60.69,,,,,,,,,,,
14/07/2012 11:00,61.17,,,,,,,,,,,
14/07/2012 11:30,61.20,,,,,,,,,,,
14/07/2012 12:00,61.26,,,,,,,,,,,
14/07/2012 12:30,61.34,,,,,,,,,,,
14/07/2012 13:00,61.40,,,,,,,,,,,
14/07/2012 13:30,61.68,,,,,,,,,,,
14/07/2012 14:00,61.77,,,,,,,,,,,
14/07/2012 14:30,61.77,,,,,,,,,,,
14/07/2012 15:00,61.50,,,,,,,,,,,
14/07/2012 15:30,63.47,,,,,,,,,,,
14/07/2012 16:00,63.47,,,,,,,,,,,
14/07/2012 16:30,66.67,,,,,,,,,,,
14/07/2012 17:00,76.73,,,,,,,,,,,
14/07/2012 17:30,82.39,,,,,,,,,,,
14/07/2012 18:00,89.02,,,,,,,,,,,
14/07/2012 18:30,87.37,,,,,,,,,,,
14/07/2012 19:00,89.36,,,,,,,,,,,
14/07/2012 19:30,88.64,,,,,,,,,,,
14/07/2012 20:00,83.04,,,,,,,,,,,
14/07/2012 20:30,76.06,,,,,,,,,,,
14/07/2012 21:00,67.43,,,,,,,,,,,
14/07/2012 21:30,63.47,,,,,,,,,,,
14/07/2012 22:00,70.00,,,,,,,,,,,
14/07/2012 22:30,70.00,,,,,,,,,,,
14/07/2012 23:00,51.90,,,,,,,,,,,
14/07/2012 23:30,51.90,,,,,,,,,,,
15/07/2012 00:00,51.90,,,,,,,,,,,
15/07/2012 00:30,51.90,,,,,,,,,,,
15/07/2012 01:00,51.90,,,,,,,,,,,
15/07/2012 01:30,51.90,,,,,,,,,,,
15/07/2012 02:00,51.90,,,,,,,,,,,
15/07/2012 02:30,51.90,,,,,,,,,,,
15/07/2012 03:00,51.90,,,,,,,,,,,
15/07/2012 03:30,50.00,,,,,,,,,,,
15/07/2012 04:00,51.90,,,,,,,,,,,
15/07/2012 04:30,51.90,,,,,,,,,,,
15/07/2012 05:00,52.52,,,,,,,,,,,
15/07/2012 05:30,52.21,,,,,,,,,,,
15/07/2012 06:00,63.27,,,,,,,,,,,
15/07/2012 06:30,63.47,,,,,,,,,,,
15/07/2012 07:00,65.74,,,,,,,,,,,
15/07/2012 07:30,59.27,,,,,,,,,,,
15/07/2012 08:00,59.50,,,,,,,,,,,
15/07/2012 08:30,63.47,,,,,,,,,,,
15/07/2012 09:00,63.47,,,,,,,,,,,
15/07/2012 09:30,63.47,,,,,,,,,,,
15/07/2012 10:00,63.47,,,,,,,,,,,
15/07/2012 10:30,63.47,,,,,,,,,,,
15/07/2012 11:00,63.47,,,,,,,,,,,
15/07/2012 11:30,63.47,,,,,,,,,,,
15/07/2012 12:00,63.47,,,,,,,,,,,
15/07/2012 12:30,63.47,,,,,,,,,,,
15/07/2012 13:00,63.47,,,,,,,,,,,
15/07/2012 13:30,63.47,,,,,,,,,,,
15/07/2012 14:00,63.47,,,,,,,,,,,
15/07/2012 14:30,63.47,,,,,,,,,,,
15/07/2012 15:00,63.47,,,,,,,,,,,
15/07/2012 15:30,63.47,,,,,,,,,,,
15/07/2012 16:00,63.47,,,,,,,,,,,
15/07/2012 16:30,63.47,,,,,,,,,,,
15/07/2012 17:00,70.87,,,,,,,,,,,
15/07/2012 17:30,80.54,,,,,,,,,,,
15/07/2012 18:00,89.19,,,,,,,,,,,
15/07/2012 18:30,88.66,,,,,,,,,,,
15/07/2012 19:00,88.84,,,,,,,,,,,
15/07/2012 19:30,83.80,,,,,,,,,,,
15/07/2012 20:00,81.58,,,,,,,,,,,
15/07/2012 20:30,75.00,,,,,,,,,,,
15/07/2012 21:00,75.00,,,,,,,,,,,
15/07/2012 21:30,64.47,,,,,,,,,,,
15/07/2012 22:00,63.47,,,,,,,,,,,
15/07/2012 22:30,63.47,,,,,,,,,,,
15/07/2012 23:00,49.55,,,,,,,,,,,
15/07/2012 23:30,51.90,,,,,,,,,,,
16/07/2012 00:00,51.90,,,,,,,,,,,
16/07/2012 00:30,51.90,,,,,,,,,,,
16/07/2012 01:00,51.90,,,,,,,,,,,
16/07/2012 01:30,51.90,,,,,,,,,,,
16/07/2012 02:00,51.90,,,,,,,,,,,
16/07/2012 02:30,51.90,,,,,,,,,,,
16/07/2012 03:00,51.90,,,,,,,,,,,
16/07/2012 03:30,51.90,,,,,,,,,,,
16/07/2012 04:00,51.90,,,,,,,,,,,
16/07/2012 04:30,51.90,,,,,,,,,,,
16/07/2012 05:00,51.90,,,,,,,,,,,
16/07/2012 05:30,51.90,,,,,,,,,,,
16/07/2012 06:00,63.47,,,,,,,,,,,
16/07/2012 06:30,63.47,,,,,,,,,,,
16/07/2012 07:00,106.33,,,,,,,,,,,
16/07/2012 07:30,108.77,,,,,,,,,,,
16/07/2012 08:00,109.17,,,,,,,,,,,
16/07/2012 08:30,106.05,,,,,,,,,,,
16/07/2012 09:00,105.86,,,,,,,,,,,
16/07/2012 09:30,99.64,,,,,,,,,,,
16/07/2012 10:00,90.45,,,,,,,,,,,
16/07/2012 10:30,86.50,,,,,,,,,,,
16/07/2012 11:00,86.12,,,,,,,,,,,
16/07/2012 11:30,98.00,,,,,,,,,,,
16/07/2012 12:00,90.72,,,,,,,,,,,
16/07/2012 12:30,83.74,,,,,,,,,,,
16/07/2012 13:00,79.31,,,,,,,,,,,
16/07/2012 13:30,75.00,,,,,,,,,,,
16/07/2012 14:00,75.00,,,,,,,,,,,
16/07/2012 14:30,75.00,,,,,,,,,,,
16/07/2012 15:00,75.00,,,,,,,,,,,
16/07/2012 15:30,78.37,,,,,,,,,,,
16/07/2012 16:00,95.00,,,,,,,,,,,
16/07/2012 16:30,97.81,,,,,,,,,,,
16/07/2012 17:00,95.00,,,,,,,,,,,
16/07/2012 17:30,95.00,,,,,,,,,,,
16/07/2012 18:00,100.00,,,,,,,,,,,
16/07/2012 18:30,100.00,,,,,,,,,,,
16/07/2012 19:00,100.00,,,,,,,,,,,
16/07/2012 19:30,100.00,,,,,,,,,,,
16/07/2012 20:00,100.00,,,,,,,,,,,
16/07/2012 20:30,100.00,,,,,,,,,,,
16/07/2012 21:00,102.66,,,,,,,,,,,
16/07/2012 21:30,98.00,,,,,,,,,,,
16/07/2012 22:00,60.47,,,,,,,,,,,
16/07/2012 22:30,50.00,,,,,,,,,,,
16/07/2012 23:00,46.59,,,,,,,,,,,
16/07/2012 23:30,46.81,,,,,,,,,,,
17/07/2012 00:00,47.87,,,,,,,,,,,
17/07/2012 00:30,43.81,,,,,,,,,,,
17/07/2012 01:00,48.82,,,,,,,,,,,
17/07/2012 01:30,47.56,,,,,,,,,,,
17/07/2012 02:00,44.75,,,,,,,,,,,
17/07/2012 02:30,44.77,,,,,,,,,,,
17/07/2012 03:00,44.73,,,,,,,,,,,
17/07/2012 03:30,46.83,,,,,,,,,,,
17/07/2012 04:00,48.42,,,,,,,,,,,
17/07/2012 04:30,47.50,,,,,,,,,,,
17/07/2012 05:00,50.11,,,,,,,,,,,
17/07/2012 05:30,51.90,,,,,,,,,,,
17/07/2012 06:00,61.49,,,,,,,,,,,
17/07/2012 06:30,70.42,,,,,,,,,,,
17/07/2012 07:00,98.00,,,,,,,,,,,
17/07/2012 07:30,98.00,,,,,,,,,,,
17/07/2012 08:00,108.57,,,,,,,,,,,
17/07/2012 08:30,105.02,,,,,,,,,,,
17/07/2012 09:00,98.34,,,,,,,,,,,
17/07/2012 09:30,90.00,,,,,,,,,,,
17/07/2012 10:00,90.00,,,,,,,,,,,
17/07/2012 10:30,75.00,,,,,,,,,,,
17/07/2012 11:00,75.00,,,,,,,,,,,
17/07/2012 11:30,75.00,,,,,,,,,,,
17/07/2012 12:00,75.00,,,,,,,,,,,
17/07/2012 12:30,75.00,,,,,,,,,,,
17/07/2012 13:00,70.00,,,,,,,,,,,
17/07/2012 13:30,70.00,,,,,,,,,,,
17/07/2012 14:00,70.00,,,,,,,,,,,
17/07/2012 14:30,75.00,,,,,,,,,,,
17/07/2012 15:00,75.00,,,,,,,,,,,
17/07/2012 15:30,75.00,,,,,,,,,,,
17/07/2012 16:00,85.00,,,,,,,,,,,
17/07/2012 16:30,86.63,,,,,,,,,,,
17/07/2012 17:00,99.38,,,,,,,,,,,
17/07/2012 17:30,116.31,,,,,,,,,,,
17/07/2012 18:00,119.46,,,,,,,,,,,
17/07/2012 18:30,121.23,,,,,,,,,,,
17/07/2012 19:00,125.07,,,,,,,,,,,
17/07/2012 19:30,126.48,,,,,,,,,,,
17/07/2012 20:00,124.51,,,,,,,,,,,
17/07/2012 20:30,107.24,,,,,,,,,,,
17/07/2012 21:00,90.00,,,,,,,,,,,
17/07/2012 21:30,85.00,,,,,,,,,,,
17/07/2012 22:00,59.00,,,,,,,,,,,
17/07/2012 22:30,59.19,,,,,,,,,,,
17/07/2012 23:00,51.90,,,,,,,,,,,
17/07/2012 23:30,51.90,,,,,,,,,,,
18/07/2012 00:00,51.90,,,,,,,,,,,
18/07/2012 00:30,42.80,,,,,,,,,,,
18/07/2012 01:00,40.00,,,,,,,,,,,
18/07/2012 01:30,40.00,,,,,,,,,,,
18/07/2012 02:00,40.00,,,,,,,,,,,
18/07/2012 02:30,40.00,,,,,,,,,,,
18/07/2012 03:00,40.00,,,,,,,,,,,
18/07/2012 03:30,40.00,,,,,,,,,,,
18/07/2012 04:00,40.00,,,,,,,,,,,
18/07/2012 04:30,41.15,,,,,,,,,,,
18/07/2012 05:00,44.83,,,,,,,,,,,
18/07/2012 05:30,46.16,,,,,,,,,,,
18/07/2012 06:00,63.47,,,,,,,,,,,
18/07/2012 06:30,89.17,,,,,,,,,,,
18/07/2012 07:00,102.03,,,,,,,,,,,
18/07/2012 07:30,96.20,,,,,,,,,,,
18/07/2012 08:00,108.07,,,,,,,,,,,
18/07/2012 08:30,95.00,,,,,,,,,,,
18/07/2012 09:00,90.00,,,,,,,,,,,
18/07/2012 09:30,87.91,,,,,,,,,,,
18/07/2012 10:00,77.74,,,,,,,,,,,
18/07/2012 10:30,64.19,,,,,,,,,,,
18/07/2012 11:00,63.47,,,,,,,,,,,
18/07/2012 11:30,63.47,,,,,,,,,,,
18/07/2012 12:00,64.76,,,,,,,,,,,
18/07/2012 12:30,65.00,,,,,,,,,,,
18/07/2012 13:00,65.00,,,,,,,,,,,
18/07/2012 13:30,65.00,,,,,,,,,,,
18/07/2012 14:00,63.47,,,,,,,,,,,
18/07/2012 14:30,63.47,,,,,,,,,,,
18/07/2012 15:00,65.34,,,,,,,,,,,
18/07/2012 15:30,73.94,,,,,,,,,,,
18/07/2012 16:00,88.75,,,,,,,,,,,
18/07/2012 16:30,90.00,,,,,,,,,,,
18/07/2012 17:00,100.00,,,,,,,,,,,
18/07/2012 17:30,95.00,,,,,,,,,,,
18/07/2012 18:00,95.00,,,,,,,,,,,
18/07/2012 18:30,95.00,,,,,,,,,,,
18/07/2012 19:00,95.00,,,,,,,,,,,
18/07/2012 19:30,95.00,,,,,,,,,,,
18/07/2012 20:00,95.00,,,,,,,,,,,
18/07/2012 20:30,95.00,,,,,,,,,,,
18/07/2012 21:00,95.00,,,,,,,,,,,
18/07/2012 21:30,118.28,,,,,,,,,,,
18/07/2012 22:00,57.68,,,,,,,,,,,
18/07/2012 22:30,57.97,,,,,,,,,,,
18/07/2012 23:00,47.30,,,,,,,,,,,
18/07/2012 23:30,47.30,,,,,,,,,,,
19/07/2012 00:00,47.30,,,,,,,,,,,
19/07/2012 00:30,47.30,,,,,,,,,,,
19/07/2012 01:00,50.93,,,,,,,,,,,
19/07/2012 01:30,47.30,,,,,,,,,,,
19/07/2012 02:00,47.30,,,,,,,,,,,
19/07/2012 02:30,47.30,,,,,,,,,,,
19/07/2012 03:00,47.30,,,,,,,,,,,
19/07/2012 03:30,47.30,,,,,,,,,,,
19/07/2012 04:00,48.40,,,,,,,,,,,
19/07/2012 04:30,49.98,,,,,,,,,,,
19/07/2012 05:00,56.85,,,,,,,,,,,
19/07/2012 05:30,65.97,,,,,,,,,,,
19/07/2012 06:00,71.36,,,,,,,,,,,
19/07/2012 06:30,76.82,,,,,,,,,,,
19/07/2012 07:00,95.00,,,,,,,,,,,
19/07/2012 07:30,95.00,,,,,,,,,,,
19/07/2012 08:00,90.00,,,,,,,,,,,
19/07/2012 08:30,90.00,,,,,,,,,,,
19/07/2012 09:00,90.00,,,,,,,,,,,
19/07/2012 09:30,87.27,,,,,,,,,,,
19/07/2012 10:00,74.96,,,,,,,,,,,
19/07/2012 10:30,69.90,,,,,,,,,,,
19/07/2012 11:00,60.37,,,,,,,,,,,
19/07/2012 11:30,60.69,,,,,,,,,,,
19/07/2012 12:00,60.72,,,,,,,,,,,
19/07/2012 12:30,60.75,,,,,,,,,,,
19/07/2012 13:00,60.89,,,,,,,,,,,
19/07/2012 13:30,61.00,,,,,,,,,,,
19/07/2012 14:00,61.00,,,,,,,,,,,
19/07/2012 14:30,60.83,,,,,,,,,,,
19/07/2012 15:00,60.23,,,,,,,,,,,
19/07/2012 15:30,65.00,,,,,,,,,,,
19/07/2012 16:00,74.97,,,,,,,,,,,
19/07/2012 16:30,80.00,,,,,,,,,,,
19/07/2012 17:00,80.65,,,,,,,,,,,
19/07/2012 17:30,87.96,,,,,,,,,,,
19/07/2012 18:00,91.26,,,,,,,,,,,
19/07/2012 18:30,91.72,,,,,,,,,,,
19/07/2012 19:00,92.00,,,,,,,,,,,
19/07/2012 19:30,90.98,,,,,,,,,,,
19/07/2012 20:00,84.29,,,,,,,,,,,
19/07/2012 20:30,80.00,,,,,,,,,,,
19/07/2012 21:00,90.00,,,,,,,,,,,
19/07/2012 21:30,90.00,,,,,,,,,,,
19/07/2012 22:00,52.90,,,,,,,,,,,
19/07/2012 22:30,49.27,,,,,,,,,,,
19/07/2012 23:00,44.03,,,,,,,,,,,
19/07/2012 23:30,42.79,,,,,,,,,,,
20/07/2012 00:00,41.25,,,,,,,,,,,
20/07/2012 00:30,39.33,,,,,,,,,,,
20/07/2012 01:00,39.36,,,,,,,,,,,
20/07/2012 01:30,39.32,,,,,,,,,,,
20/07/2012 02:00,39.34,,,,,,,,,,,
20/07/2012 02:30,39.34,,,,,,,,,,,
20/07/2012 03:00,39.31,,,,,,,,,,,
20/07/2012 03:30,39.28,,,,,,,,,,,
20/07/2012 04:00,41.19,,,,,,,,,,,
20/07/2012 04:30,42.72,,,,,,,,,,,
20/07/2012 05:00,42.41,,,,,,,,,,,
20/07/2012 05:30,46.84,,,,,,,,,,,
20/07/2012 06:00,51.03,,,,,,,,,,,
20/07/2012 06:30,54.50,,,,,,,,,,,
20/07/2012 07:00,80.00,,,,,,,,,,,
20/07/2012 07:30,80.00,,,,,,,,,,,
20/07/2012 08:00,85.00,,,,,,,,,,,
20/07/2012 08:30,85.00,,,,,,,,,,,
20/07/2012 09:00,85.33,,,,,,,,,,,
20/07/2012 09:30,80.00,,,,,,,,,,,
20/07/2012 10:00,75.00,,,,,,,,,,,
20/07/2012 10:30,66.70,,,,,,,,,,,
20/07/2012 11:00,60.09,,,,,,,,,,,
20/07/2012 11:30,60.10,,,,,,,,,,,
20/07/2012 12:00,60.10,,,,,,,,,,,
20/07/2012 12:30,60.10,,,,,,,,,,,
20/07/2012 13:00,60.11,,,,,,,,,,,
20/07/2012 13:30,60.11,,,,,,,,,,,
20/07/2012 14:00,60.11,,,,,,,,,,,
20/07/2012 14:30,60.07,,,,,,,,,,,
20/07/2012 15:00,60.29,,,,,,,,,,,
20/07/2012 15:30,66.70,,,,,,,,,,,
20/07/2012 16:00,74.17,,,,,,,,,,,
20/07/2012 16:30,80.00,,,,,,,,,,,
20/07/2012 17:00,80.00,,,,,,,,,,,
20/07/2012 17:30,80.00,,,,,,,,,,,
20/07/2012 18:00,80.00,,,,,,,,,,,
20/07/2012 18:30,80.00,,,,,,,,,,,
20/07/2012 19:00,80.00,,,,,,,,,,,
20/07/2012 19:30,80.00,,,,,,,,,,,
20/07/2012 20:00,80.00,,,,,,,,,,,
20/07/2012 20:30,80.00,,,,,,,,,,,
20/07/2012 21:00,80.00,,,,,,,,,,,
20/07/2012 21:30,80.00,,,,,,,,,,,
20/07/2012 22:00,50.82,,,,,,,,,,,
20/07/2012 22:30,46.90,,,,,,,,,,,
20/07/2012 23:00,41.20,,,,,,,,,,,
20/07/2012 23:30,39.52,,,,,,,,,,,
21/07/2012 00:00,42.00,,,,,,,,,,,
21/07/2012 00:30,39.09,,,,,,,,,,,
21/07/2012 01:00,39.22,,,,,,,,,,,
21/07/2012 01:30,39.24,,,,,,,,,,,
21/07/2012 02:00,39.26,,,,,,,,,,,
21/07/2012 02:30,39.29,,,,,,,,,,,
21/07/2012 03:00,39.30,,,,,,,,,,,
21/07/2012 03:30,39.30,,,,,,,,,,,
21/07/2012 04:00,39.29,,,,,,,,,,,
21/07/2012 04:30,39.25,,,,,,,,,,,
21/07/2012 05:00,30.93,,,,,,,,,,,
21/07/2012 05:30,30.79,,,,,,,,,,,
21/07/2012 06:00,30.67,,,,,,,,,,,
21/07/2012 06:30,30.57,,,,,,,,,,,
21/07/2012 07:00,60.00,,,,,,,,,,,
21/07/2012 07:30,59.70,,,,,,,,,,,
21/07/2012 08:00,57.51,,,,,,,,,,,
21/07/2012 08:30,57.51,,,,,,,,,,,
21/07/2012 09:00,57.51,,,,,,,,,,,
21/07/2012 09:30,57.51,,,,,,,,,,,
21/07/2012 10:00,58.59,,,,,,,,,,,
21/07/2012 10:30,58.59,,,,,,,,,,,
21/07/2012 11:00,57.51,,,,,,,,,,,
21/07/2012 11:30,57.51,,,,,,,,,,,
21/07/2012 12:00,57.51,,,,,,,,,,,
21/07/2012 12:30,50.00,,,,,,,,,,,
21/07/2012 13:00,49.50,,,,,,,,,,,
21/07/2012 13:30,48.90,,,,,,,,,,,
21/07/2012 14:00,48.90,,,,,,,,,,,
21/07/2012 14:30,50.00,,,,,,,,,,,
21/07/2012 15:00,49.50,,,,,,,,,,,
21/07/2012 15:30,50.00,,,,,,,,,,,
21/07/2012 16:00,57.51,,,,,,,,,,,
21/07/2012 16:30,57.51,,,,,,,,,,,
21/07/2012 17:00,66.80,,,,,,,,,,,
21/07/2012 17:30,67.80,,,,,,,,,,,
21/07/2012 18:00,79.11,,,,,,,,,,,
21/07/2012 18:30,83.27,,,,,,,,,,,
21/07/2012 19:00,75.54,,,,,,,,,,,
21/07/2012 19:30,68.84,,,,,,,,,,,
21/07/2012 20:00,57.60,,,,,,,,,,,
21/07/2012 20:30,55.41,,,,,,,,,,,
21/07/2012 21:00,55.00,,,,,,,,,,,
21/07/2012 21:30,55.00,,,,,,,,,,,
21/07/2012 22:00,51.82,,,,,,,,,,,
21/07/2012 22:30,52.81,,,,,,,,,,,
21/07/2012 23:00,46.89,,,,,,,,,,,
21/07/2012 23:30,38.70,,,,,,,,,,,
22/07/2012 00:00,38.71,,,,,,,,,,,
22/07/2012 00:30,38.85,,,,,,,,,,,
22/07/2012 01:00,39.12,,,,,,,,,,,
22/07/2012 01:30,39.18,,,,,,,,,,,
22/07/2012 02:00,39.18,,,,,,,,,,,
22/07/2012 02:30,39.20,,,,,,,,,,,
22/07/2012 03:00,39.24,,,,,,,,,,,
22/07/2012 03:30,39.25,,,,,,,,,,,
22/07/2012 04:00,39.24,,,,,,,,,,,
22/07/2012 04:30,39.24,,,,,,,,,,,
22/07/2012 05:00,39.25,,,,,,,,,,,
22/07/2012 05:30,39.21,,,,,,,,,,,
22/07/2012 06:00,39.12,,,,,,,,,,,
22/07/2012 06:30,39.06,,,,,,,,,,,
22/07/2012 07:00,44.90,,,,,,,,,,,
22/07/2012 07:30,48.90,,,,,,,,,,,
22/07/2012 08:00,39.69,,,,,,,,,,,
22/07/2012 08:30,39.69,,,,,,,,,,,
22/07/2012 09:00,39.69,,,,,,,,,,,
22/07/2012 09:30,39.69,,,,,,,,,,,
22/07/2012 10:00,39.69,,,,,,,,,,,
22/07/2012 10:30,39.69,,,,,,,,,,,
22/07/2012 11:00,39.17,,,,,,,,,,,
22/07/2012 11:30,39.15,,,,,,,,,,,
22/07/2012 12:00,39.69,,,,,,,,,,,
22/07/2012 12:30,39.15,,,,,,,,,,,
22/07/2012 13:00,39.15,,,,,,,,,,,
22/07/2012 13:30,39.15,,,,,,,,,,,
22/07/2012 14:00,39.15,,,,,,,,,,,
22/07/2012 14:30,39.16,,,,,,,,,,,
22/07/2012 15:00,39.00,,,,,,,,,,,
22/07/2012 15:30,45.15,,,,,,,,,,,
22/07/2012 16:00,45.51,,,,,,,,,,,
22/07/2012 16:30,50.00,,,,,,,,,,,
22/07/2012 17:00,59.79,,,,,,,,,,,
22/07/2012 17:30,69.44,,,,,,,,,,,
22/07/2012 18:00,74.40,,,,,,,,,,,
22/07/2012 18:30,80.31,,,,,,,,,,,
22/07/2012 19:00,73.63,,,,,,,,,,,
22/07/2012 19:30,69.34,,,,,,,,,,,
22/07/2012 20:00,56.27,,,,,,,,,,,
22/07/2012 20:30,48.79,,,,,,,,,,,
22/07/2012 21:00,47.90,,,,,,,,,,,
22/07/2012 21:30,44.21,,,,,,,,,,,
22/07/2012 22:00,38.68,,,,,,,,,,,
22/07/2012 22:30,38.90,,,,,,,,,,,
22/07/2012 23:00,39.05,,,,,,,,,,,
22/07/2012 23:30,39.20,,,,,,,,,,,
23/07/2012 00:00,39.29,,,,,,,,,,,
23/07/2012 00:30,39.27,,,,,,,,,,,
23/07/2012 01:00,39.28,,,,,,,,,,,
23/07/2012 01:30,39.30,,,,,,,,,,,
23/07/2012 02:00,39.31,,,,,,,,,,,
23/07/2012 02:30,39.32,,,,,,,,,,,
23/07/2012 03:00,39.32,,,,,,,,,,,
23/07/2012 03:30,39.30,,,,,,,,,,,
23/07/2012 04:00,39.34,,,,,,,,,,,
23/07/2012 04:30,39.20,,,,,,,,,,,
23/07/2012 05:00,39.49,,,,,,,,,,,
23/07/2012 05:30,43.70,,,,,,,,,,,
23/07/2012 06:00,47.30,,,,,,,,,,,
23/07/2012 06:30,47.90,,,,,,,,,,,
23/07/2012 07:00,78.87,,,,,,,,,,,
23/07/2012 07:30,78.29,,,,,,,,,,,
